"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"LUX","TAXINCOME","TOT","PC_GDP","A","2010",7.857,
"LUX","TAXINCOME","TOT","PC_GDP","A","2011",8.215,
"LUX","TAXINCOME","TOT","PC_GDP","A","2012",8.385,
"LUX","TAXINCOME","TOT","PC_GDP","A","2013",8.736,
"LUX","TAXINCOME","TOT","PC_GDP","A","2014",8.658,
"LUX","TAXINCOME","TOT","PC_GDP","A","2015",9.054,
"LUX","TAXINCOME","TOT","PC_GDP","A","2016",9.406,
"LUX","TAXINCOME","TOT","PC_GDP","A","2017",9.134,
"NLD","TAXINCOME","TOT","PC_GDP","A","1965",8.443,
"NLD","TAXINCOME","TOT","PC_GDP","A","1966",9.185,
"NLD","TAXINCOME","TOT","PC_GDP","A","1967",9.652,
"NLD","TAXINCOME","TOT","PC_GDP","A","1968",8.92,
"NLD","TAXINCOME","TOT","PC_GDP","A","1969",8.76,
"NLD","TAXINCOME","TOT","PC_GDP","A","1970",8.824,
"NLD","TAXINCOME","TOT","PC_GDP","A","1971",9.368,
"NLD","TAXINCOME","TOT","PC_GDP","A","1972",9.965,
"NLD","TAXINCOME","TOT","PC_GDP","A","1973",9.984,
"NLD","TAXINCOME","TOT","PC_GDP","A","1974",10.157,
"NLD","TAXINCOME","TOT","PC_GDP","A","1975",10.208,
"NLD","TAXINCOME","TOT","PC_GDP","A","1976",10.154,
"NLD","TAXINCOME","TOT","PC_GDP","A","1977",10.127,
"NLD","TAXINCOME","TOT","PC_GDP","A","1978",10.308,
"NLD","TAXINCOME","TOT","PC_GDP","A","1979",10.465,
"NLD","TAXINCOME","TOT","PC_GDP","A","1980",10.441,
"NLD","TAXINCOME","TOT","PC_GDP","A","1981",9.598,
"NLD","TAXINCOME","TOT","PC_GDP","A","1982",9.443,
"NLD","TAXINCOME","TOT","PC_GDP","A","1983",8.677,
"NLD","TAXINCOME","TOT","PC_GDP","A","1984",8.119,
"NLD","TAXINCOME","TOT","PC_GDP","A","1985",7.623,
"NLD","TAXINCOME","TOT","PC_GDP","A","1986",8.079,
"NLD","TAXINCOME","TOT","PC_GDP","A","1987",8.278,
"NLD","TAXINCOME","TOT","PC_GDP","A","1988",8.648,
"NLD","TAXINCOME","TOT","PC_GDP","A","1989",8.451,
"NLD","TAXINCOME","TOT","PC_GDP","A","1990",9.811,
"NLD","TAXINCOME","TOT","PC_GDP","A","1991",10.918,
"NLD","TAXINCOME","TOT","PC_GDP","A","1992",10.285,
"NLD","TAXINCOME","TOT","PC_GDP","A","1993",10.669,
"NLD","TAXINCOME","TOT","PC_GDP","A","1994",8.208,
"NLD","TAXINCOME","TOT","PC_GDP","A","1995",7.148,
"NLD","TAXINCOME","TOT","PC_GDP","A","1996",6.693,
"NLD","TAXINCOME","TOT","PC_GDP","A","1997",5.86,
"NLD","TAXINCOME","TOT","PC_GDP","A","1998",5.62,
"NLD","TAXINCOME","TOT","PC_GDP","A","1999",5.568,
"NLD","TAXINCOME","TOT","PC_GDP","A","2000",5.557,
"NLD","TAXINCOME","TOT","PC_GDP","A","2001",5.762,
"NLD","TAXINCOME","TOT","PC_GDP","A","2002",6.372,
"NLD","TAXINCOME","TOT","PC_GDP","A","2003",6.096,
"NLD","TAXINCOME","TOT","PC_GDP","A","2004",5.58,
"NLD","TAXINCOME","TOT","PC_GDP","A","2005",6.155,
"NLD","TAXINCOME","TOT","PC_GDP","A","2006",6.4,
"NLD","TAXINCOME","TOT","PC_GDP","A","2007",6.689,
"NLD","TAXINCOME","TOT","PC_GDP","A","2008",6.526,
"NLD","TAXINCOME","TOT","PC_GDP","A","2009",7.713,
"NLD","TAXINCOME","TOT","PC_GDP","A","2010",7.665,
"NLD","TAXINCOME","TOT","PC_GDP","A","2011",7.363,
"NLD","TAXINCOME","TOT","PC_GDP","A","2012",6.918,
"NLD","TAXINCOME","TOT","PC_GDP","A","2013",6.788,
"NLD","TAXINCOME","TOT","PC_GDP","A","2014",6.936,
"NLD","TAXINCOME","TOT","PC_GDP","A","2015",7.595,
"NLD","TAXINCOME","TOT","PC_GDP","A","2016",7.1,
"NLD","TAXINCOME","TOT","PC_GDP","A","2017",8.366,
"NZL","TAXINCOME","TOT","PC_GDP","A","1965",9.65,
"NZL","TAXINCOME","TOT","PC_GDP","A","1966",10.163,
"NZL","TAXINCOME","TOT","PC_GDP","A","1967",11.085,
"NZL","TAXINCOME","TOT","PC_GDP","A","1968",9.576,
"NZL","TAXINCOME","TOT","PC_GDP","A","1969",10.231,
"NZL","TAXINCOME","TOT","PC_GDP","A","1970",11.658,
"NZL","TAXINCOME","TOT","PC_GDP","A","1971",12.886,
"NZL","TAXINCOME","TOT","PC_GDP","A","1972",13.082,
"NZL","TAXINCOME","TOT","PC_GDP","A","1973",14.278,
"NZL","TAXINCOME","TOT","PC_GDP","A","1974",16.626,
"NZL","TAXINCOME","TOT","PC_GDP","A","1975",16.285,
"NZL","TAXINCOME","TOT","PC_GDP","A","1976",16.552,
"NZL","TAXINCOME","TOT","PC_GDP","A","1977",18.592,
"NZL","TAXINCOME","TOT","PC_GDP","A","1978",17.958,
"NZL","TAXINCOME","TOT","PC_GDP","A","1979",18.436,
"NZL","TAXINCOME","TOT","PC_GDP","A","1980",19.504,
"NZL","TAXINCOME","TOT","PC_GDP","A","1981",19.977,
"NZL","TAXINCOME","TOT","PC_GDP","A","1982",19.598,
"NZL","TAXINCOME","TOT","PC_GDP","A","1983",18.003,
"NZL","TAXINCOME","TOT","PC_GDP","A","1984",17.008,
"NZL","TAXINCOME","TOT","PC_GDP","A","1985",18.884,
"NZL","TAXINCOME","TOT","PC_GDP","A","1986",19.107,
"NZL","TAXINCOME","TOT","PC_GDP","A","1987",17.814,
"NZL","TAXINCOME","TOT","PC_GDP","A","1988",18.212,
"NZL","TAXINCOME","TOT","PC_GDP","A","1989",17.839,
"NZL","TAXINCOME","TOT","PC_GDP","A","1990",17.352,
"NZL","TAXINCOME","TOT","PC_GDP","A","1991",16.04,
"NZL","TAXINCOME","TOT","PC_GDP","A","1992",16.047,
"NZL","TAXINCOME","TOT","PC_GDP","A","1993",15.725,
"NZL","TAXINCOME","TOT","PC_GDP","A","1994",16.161,
"NZL","TAXINCOME","TOT","PC_GDP","A","1995",16.02,
"NZL","TAXINCOME","TOT","PC_GDP","A","1996",15.003,
"NZL","TAXINCOME","TOT","PC_GDP","A","1997",14.951,
"NZL","TAXINCOME","TOT","PC_GDP","A","1998",13.804,
"NZL","TAXINCOME","TOT","PC_GDP","A","1999",13.754,
"NZL","TAXINCOME","TOT","PC_GDP","A","2000",14.013,
"NZL","TAXINCOME","TOT","PC_GDP","A","2001",13.956,
"NZL","TAXINCOME","TOT","PC_GDP","A","2002",14.342,
"NZL","TAXINCOME","TOT","PC_GDP","A","2003",13.88,
"NZL","TAXINCOME","TOT","PC_GDP","A","2004",14.026,
"NZL","TAXINCOME","TOT","PC_GDP","A","2005",14.806,
"NZL","TAXINCOME","TOT","PC_GDP","A","2006",14.356,
"NZL","TAXINCOME","TOT","PC_GDP","A","2007",14.263,
"NZL","TAXINCOME","TOT","PC_GDP","A","2008",13.377,
"NZL","TAXINCOME","TOT","PC_GDP","A","2009",12.441,
"NZL","TAXINCOME","TOT","PC_GDP","A","2010",11.426,
"NZL","TAXINCOME","TOT","PC_GDP","A","2011",10.849,
"NZL","TAXINCOME","TOT","PC_GDP","A","2012",11.67,
"NZL","TAXINCOME","TOT","PC_GDP","A","2013",11.211,
"NZL","TAXINCOME","TOT","PC_GDP","A","2014",11.708,
"NZL","TAXINCOME","TOT","PC_GDP","A","2015",11.734,
"NZL","TAXINCOME","TOT","PC_GDP","A","2016",11.62,
"NZL","TAXINCOME","TOT","PC_GDP","A","2017",12.05,
"NOR","TAXINCOME","TOT","PC_GDP","A","1965",11.663,
"NOR","TAXINCOME","TOT","PC_GDP","A","1966",12.06,
"NOR","TAXINCOME","TOT","PC_GDP","A","1967",12.579,
"NOR","TAXINCOME","TOT","PC_GDP","A","1968",13.164,
"NOR","TAXINCOME","TOT","PC_GDP","A","1969",13.41,
"NOR","TAXINCOME","TOT","PC_GDP","A","1970",12.05,
"NOR","TAXINCOME","TOT","PC_GDP","A","1971",12.616,
"NOR","TAXINCOME","TOT","PC_GDP","A","1972",13.735,
"NOR","TAXINCOME","TOT","PC_GDP","A","1973",12.071,
"NOR","TAXINCOME","TOT","PC_GDP","A","1974",12.096,
"NOR","TAXINCOME","TOT","PC_GDP","A","1975",12.237,
"NOR","TAXINCOME","TOT","PC_GDP","A","1976",12.718,
"NOR","TAXINCOME","TOT","PC_GDP","A","1977",12.533,
"NOR","TAXINCOME","TOT","PC_GDP","A","1978",12.869,
"NOR","TAXINCOME","TOT","PC_GDP","A","1979",12.566,
"NOR","TAXINCOME","TOT","PC_GDP","A","1980",11.945,
"NOR","TAXINCOME","TOT","PC_GDP","A","1981",11.521,
"NOR","TAXINCOME","TOT","PC_GDP","A","1982",10.796,
"NOR","TAXINCOME","TOT","PC_GDP","A","1983",10.587,
"NOR","TAXINCOME","TOT","PC_GDP","A","1984",9.728,
"NOR","TAXINCOME","TOT","PC_GDP","A","1985",9.427,
"NOR","TAXINCOME","TOT","PC_GDP","A","1986",10.12,
"NOR","TAXINCOME","TOT","PC_GDP","A","1987",11.197,
"NOR","TAXINCOME","TOT","PC_GDP","A","1988",11.691,
"NOR","TAXINCOME","TOT","PC_GDP","A","1989",11.063,
"NOR","TAXINCOME","TOT","PC_GDP","A","1990",10.544,
"NOR","TAXINCOME","TOT","PC_GDP","A","1991",10.544,
"NOR","TAXINCOME","TOT","PC_GDP","A","1992",10.075,
"NOR","TAXINCOME","TOT","PC_GDP","A","1993",9.85,
"NOR","TAXINCOME","TOT","PC_GDP","A","1994",10.51,
"NOR","TAXINCOME","TOT","PC_GDP","A","1995",10.367,
"NOR","TAXINCOME","TOT","PC_GDP","A","1996",10.296,
"NOR","TAXINCOME","TOT","PC_GDP","A","1997",10.455,
"NOR","TAXINCOME","TOT","PC_GDP","A","1998",11.303,
"NOR","TAXINCOME","TOT","PC_GDP","A","1999",11.135,
"NOR","TAXINCOME","TOT","PC_GDP","A","2000",10.081,
"NOR","TAXINCOME","TOT","PC_GDP","A","2001",10.243,
"NOR","TAXINCOME","TOT","PC_GDP","A","2002",10.504,
"NOR","TAXINCOME","TOT","PC_GDP","A","2003",10.371,
"NOR","TAXINCOME","TOT","PC_GDP","A","2004",10.027,
"NOR","TAXINCOME","TOT","PC_GDP","A","2005",9.453,
"NOR","TAXINCOME","TOT","PC_GDP","A","2006",8.859,
"NOR","TAXINCOME","TOT","PC_GDP","A","2007",9.346,
"NOR","TAXINCOME","TOT","PC_GDP","A","2008",8.887,
"NOR","TAXINCOME","TOT","PC_GDP","A","2009",9.917,
"NOR","TAXINCOME","TOT","PC_GDP","A","2010",9.891,
"NOR","TAXINCOME","TOT","PC_GDP","A","2011",9.705,
"NOR","TAXINCOME","TOT","PC_GDP","A","2012",9.707,
"NOR","TAXINCOME","TOT","PC_GDP","A","2013",9.898,
"NOR","TAXINCOME","TOT","PC_GDP","A","2014",9.839,
"NOR","TAXINCOME","TOT","PC_GDP","A","2015",10.75,
"NOR","TAXINCOME","TOT","PC_GDP","A","2016",10.668,
"NOR","TAXINCOME","TOT","PC_GDP","A","2017",10.039,
"POL","TAXINCOME","TOT","PC_GDP","A","1991",0.873,
"POL","TAXINCOME","TOT","PC_GDP","A","1992",6.893,
"POL","TAXINCOME","TOT","PC_GDP","A","1993",8.213,
"POL","TAXINCOME","TOT","PC_GDP","A","1994",8.208,
"POL","TAXINCOME","TOT","PC_GDP","A","1995",8.229,
"POL","TAXINCOME","TOT","PC_GDP","A","1996",7.795,
"POL","TAXINCOME","TOT","PC_GDP","A","1997",7.508,
"POL","TAXINCOME","TOT","PC_GDP","A","1998",7.536,
"POL","TAXINCOME","TOT","PC_GDP","A","1999",4.862,
"POL","TAXINCOME","TOT","PC_GDP","A","2000",4.339,
"POL","TAXINCOME","TOT","PC_GDP","A","2001",4.235,
"POL","TAXINCOME","TOT","PC_GDP","A","2002",4.185,
"POL","TAXINCOME","TOT","PC_GDP","A","2003",4.15,
"POL","TAXINCOME","TOT","PC_GDP","A","2004",3.98,
"POL","TAXINCOME","TOT","PC_GDP","A","2005",4.284,
"POL","TAXINCOME","TOT","PC_GDP","A","2006",4.607,
"POL","TAXINCOME","TOT","PC_GDP","A","2007",5.176,
"POL","TAXINCOME","TOT","PC_GDP","A","2008",5.29,
"POL","TAXINCOME","TOT","PC_GDP","A","2009",4.53,
"POL","TAXINCOME","TOT","PC_GDP","A","2010",4.352,
"POL","TAXINCOME","TOT","PC_GDP","A","2011",4.331,
"POL","TAXINCOME","TOT","PC_GDP","A","2012",4.457,
"POL","TAXINCOME","TOT","PC_GDP","A","2013",4.479,
"POL","TAXINCOME","TOT","PC_GDP","A","2014",4.577,
"POL","TAXINCOME","TOT","PC_GDP","A","2015",4.667,
"POL","TAXINCOME","TOT","PC_GDP","A","2016",4.847,
"POL","TAXINCOME","TOT","PC_GDP","A","2017",4.99,
"PRT","TAXINCOME","TOT","PC_GDP","A","1989",3.662,
"PRT","TAXINCOME","TOT","PC_GDP","A","1990",4.199,
"PRT","TAXINCOME","TOT","PC_GDP","A","1991",4.878,
"PRT","TAXINCOME","TOT","PC_GDP","A","1992",6.007,
"PRT","TAXINCOME","TOT","PC_GDP","A","1993",5.591,
"PRT","TAXINCOME","TOT","PC_GDP","A","1994",5.39,
"PRT","TAXINCOME","TOT","PC_GDP","A","1995",5.444,
"PRT","TAXINCOME","TOT","PC_GDP","A","1996",5.695,
"PRT","TAXINCOME","TOT","PC_GDP","A","1997",5.377,
"PRT","TAXINCOME","TOT","PC_GDP","A","1998",5.19,
"PRT","TAXINCOME","TOT","PC_GDP","A","1999",5.192,
"PRT","TAXINCOME","TOT","PC_GDP","A","2000",5.407,
"PRT","TAXINCOME","TOT","PC_GDP","A","2001",5.426,
"PRT","TAXINCOME","TOT","PC_GDP","A","2002",5.229,
"PRT","TAXINCOME","TOT","PC_GDP","A","2003",5.222,
"PRT","TAXINCOME","TOT","PC_GDP","A","2004",5.032,
"PRT","TAXINCOME","TOT","PC_GDP","A","2005",5.077,
"PRT","TAXINCOME","TOT","PC_GDP","A","2006",5.145,
"PRT","TAXINCOME","TOT","PC_GDP","A","2007",5.34,
"PRT","TAXINCOME","TOT","PC_GDP","A","2008",5.414,
"PRT","TAXINCOME","TOT","PC_GDP","A","2009",5.53,
"PRT","TAXINCOME","TOT","PC_GDP","A","2010",5.357,
"PRT","TAXINCOME","TOT","PC_GDP","A","2011",5.964,
"PRT","TAXINCOME","TOT","PC_GDP","A","2012",5.814,
"PRT","TAXINCOME","TOT","PC_GDP","A","2013",7.705,
"PRT","TAXINCOME","TOT","PC_GDP","A","2014",7.697,
"PRT","TAXINCOME","TOT","PC_GDP","A","2015",7.313,
"PRT","TAXINCOME","TOT","PC_GDP","A","2016",6.808,
"PRT","TAXINCOME","TOT","PC_GDP","A","2017",6.539,
"SVK","TAXINCOME","TOT","PC_GDP","A","1995",3.532,
"SVK","TAXINCOME","TOT","PC_GDP","A","1996",3.895,
"SVK","TAXINCOME","TOT","PC_GDP","A","1997",4.248,
"SVK","TAXINCOME","TOT","PC_GDP","A","1998",4.269,
"SVK","TAXINCOME","TOT","PC_GDP","A","1999",4.231,
"SVK","TAXINCOME","TOT","PC_GDP","A","2000",3.337,
"SVK","TAXINCOME","TOT","PC_GDP","A","2001",3.478,
"SVK","TAXINCOME","TOT","PC_GDP","A","2002",3.231,
"SVK","TAXINCOME","TOT","PC_GDP","A","2003",3.149,
"SVK","TAXINCOME","TOT","PC_GDP","A","2004",3.025,
"SVK","TAXINCOME","TOT","PC_GDP","A","2005",2.968,
"SVK","TAXINCOME","TOT","PC_GDP","A","2006",2.891,
"SVK","TAXINCOME","TOT","PC_GDP","A","2007",2.886,
"SVK","TAXINCOME","TOT","PC_GDP","A","2008",3.059,
"SVK","TAXINCOME","TOT","PC_GDP","A","2009",2.802,
"SVK","TAXINCOME","TOT","PC_GDP","A","2010",2.648,
"SVK","TAXINCOME","TOT","PC_GDP","A","2011",2.832,
"SVK","TAXINCOME","TOT","PC_GDP","A","2012",2.92,
"SVK","TAXINCOME","TOT","PC_GDP","A","2013",2.891,
"SVK","TAXINCOME","TOT","PC_GDP","A","2014",2.99,
"SVK","TAXINCOME","TOT","PC_GDP","A","2015",3.123,
"SVK","TAXINCOME","TOT","PC_GDP","A","2016",3.305,
"SVK","TAXINCOME","TOT","PC_GDP","A","2017",3.385,
"ESP","TAXINCOME","TOT","PC_GDP","A","1965",2.047,
"ESP","TAXINCOME","TOT","PC_GDP","A","1966",1.872,
"ESP","TAXINCOME","TOT","PC_GDP","A","1967",1.881,
"ESP","TAXINCOME","TOT","PC_GDP","A","1968",1.8,
"ESP","TAXINCOME","TOT","PC_GDP","A","1969",1.692,
"ESP","TAXINCOME","TOT","PC_GDP","A","1970",1.776,
"ESP","TAXINCOME","TOT","PC_GDP","A","1971",1.883,
"ESP","TAXINCOME","TOT","PC_GDP","A","1972",1.936,
"ESP","TAXINCOME","TOT","PC_GDP","A","1973",2.043,
"ESP","TAXINCOME","TOT","PC_GDP","A","1974",2.15,
"ESP","TAXINCOME","TOT","PC_GDP","A","1975",2.604,
"ESP","TAXINCOME","TOT","PC_GDP","A","1976",2.95,
"ESP","TAXINCOME","TOT","PC_GDP","A","1977",3.191,
"ESP","TAXINCOME","TOT","PC_GDP","A","1978",3.83,
"ESP","TAXINCOME","TOT","PC_GDP","A","1979",3.962,
"ESP","TAXINCOME","TOT","PC_GDP","A","1980",4.479,
"ESP","TAXINCOME","TOT","PC_GDP","A","1981",4.35,
"ESP","TAXINCOME","TOT","PC_GDP","A","1982",4.466,
"ESP","TAXINCOME","TOT","PC_GDP","A","1983",4.789,
"ESP","TAXINCOME","TOT","PC_GDP","A","1984",5.067,
"ESP","TAXINCOME","TOT","PC_GDP","A","1985",5.218,
"ESP","TAXINCOME","TOT","PC_GDP","A","1986",4.884,
"ESP","TAXINCOME","TOT","PC_GDP","A","1987",6.408,
"ESP","TAXINCOME","TOT","PC_GDP","A","1988",6.485,
"ESP","TAXINCOME","TOT","PC_GDP","A","1989",7.262,
"ESP","TAXINCOME","TOT","PC_GDP","A","1990",6.872,
"ESP","TAXINCOME","TOT","PC_GDP","A","1991",7.432,
"ESP","TAXINCOME","TOT","PC_GDP","A","1992",7.731,
"ESP","TAXINCOME","TOT","PC_GDP","A","1993",7.676,
"ESP","TAXINCOME","TOT","PC_GDP","A","1994",7.426,
"ESP","TAXINCOME","TOT","PC_GDP","A","1995",7.353,
"ESP","TAXINCOME","TOT","PC_GDP","A","1996",7.545,
"ESP","TAXINCOME","TOT","PC_GDP","A","1997",6.781,
"ESP","TAXINCOME","TOT","PC_GDP","A","1998",6.83,
"ESP","TAXINCOME","TOT","PC_GDP","A","1999",6.454,
"ESP","TAXINCOME","TOT","PC_GDP","A","2000",6.362,
"ESP","TAXINCOME","TOT","PC_GDP","A","2001",6.478,
"ESP","TAXINCOME","TOT","PC_GDP","A","2002",6.663,
"ESP","TAXINCOME","TOT","PC_GDP","A","2003",6.157,
"ESP","TAXINCOME","TOT","PC_GDP","A","2004",6.232,
"ESP","TAXINCOME","TOT","PC_GDP","A","2005",6.429,
"ESP","TAXINCOME","TOT","PC_GDP","A","2006",6.881,
"ESP","TAXINCOME","TOT","PC_GDP","A","2007",7.405,
"ESP","TAXINCOME","TOT","PC_GDP","A","2008",6.9,
"ESP","TAXINCOME","TOT","PC_GDP","A","2009",6.488,
"ESP","TAXINCOME","TOT","PC_GDP","A","2010",6.773,
"ESP","TAXINCOME","TOT","PC_GDP","A","2011",7.096,
"ESP","TAXINCOME","TOT","PC_GDP","A","2012",7.429,
"ESP","TAXINCOME","TOT","PC_GDP","A","2013",7.471,
"ESP","TAXINCOME","TOT","PC_GDP","A","2014",7.541,
"ESP","TAXINCOME","TOT","PC_GDP","A","2015",7.174,
"ESP","TAXINCOME","TOT","PC_GDP","A","2016",7.098,
"ESP","TAXINCOME","TOT","PC_GDP","A","2017",7.356,
"SWE","TAXINCOME","TOT","PC_GDP","A","1965",15.293,
"SWE","TAXINCOME","TOT","PC_GDP","A","1966",15.422,
"SWE","TAXINCOME","TOT","PC_GDP","A","1967",15.82,
"SWE","TAXINCOME","TOT","PC_GDP","A","1968",16.399,
"SWE","TAXINCOME","TOT","PC_GDP","A","1969",16.973,
"SWE","TAXINCOME","TOT","PC_GDP","A","1970",17.751,
"SWE","TAXINCOME","TOT","PC_GDP","A","1971",16.585,
"SWE","TAXINCOME","TOT","PC_GDP","A","1972",17.511,
"SWE","TAXINCOME","TOT","PC_GDP","A","1973",16.493,
"SWE","TAXINCOME","TOT","PC_GDP","A","1974",17.104,
"SWE","TAXINCOME","TOT","PC_GDP","A","1975",17.947,
"SWE","TAXINCOME","TOT","PC_GDP","A","1976",18.45,
"SWE","TAXINCOME","TOT","PC_GDP","A","1977",18.624,
"SWE","TAXINCOME","TOT","PC_GDP","A","1978",19.062,
"SWE","TAXINCOME","TOT","PC_GDP","A","1979",18.64,
"SWE","TAXINCOME","TOT","PC_GDP","A","1980",17.953,
"SWE","TAXINCOME","TOT","PC_GDP","A","1981",18.027,
"SWE","TAXINCOME","TOT","PC_GDP","A","1982",18.033,
"SWE","TAXINCOME","TOT","PC_GDP","A","1983",17.462,
"SWE","TAXINCOME","TOT","PC_GDP","A","1984",17.148,
"SWE","TAXINCOME","TOT","PC_GDP","A","1985",17.346,
"SWE","TAXINCOME","TOT","PC_GDP","A","1986",17.984,
"SWE","TAXINCOME","TOT","PC_GDP","A","1987",18.53,
"SWE","TAXINCOME","TOT","PC_GDP","A","1988",19.093,
"SWE","TAXINCOME","TOT","PC_GDP","A","1989",19.408,
"SWE","TAXINCOME","TOT","PC_GDP","A","1990",19.055,
"SWE","TAXINCOME","TOT","PC_GDP","A","1991",15.931,
"SWE","TAXINCOME","TOT","PC_GDP","A","1992",15.879,
"SWE","TAXINCOME","TOT","PC_GDP","A","1993",16.18,
"SWE","TAXINCOME","TOT","PC_GDP","A","1994",16.376,
"SWE","TAXINCOME","TOT","PC_GDP","A","1995",15.269,
"SWE","TAXINCOME","TOT","PC_GDP","A","1996",16.002,
"SWE","TAXINCOME","TOT","PC_GDP","A","1997",16.19,
"SWE","TAXINCOME","TOT","PC_GDP","A","1998",16.24,
"SWE","TAXINCOME","TOT","PC_GDP","A","1999",16.92,
"SWE","TAXINCOME","TOT","PC_GDP","A","2000",16.28,
"SWE","TAXINCOME","TOT","PC_GDP","A","2001",15.04,
"SWE","TAXINCOME","TOT","PC_GDP","A","2002",13.948,
"SWE","TAXINCOME","TOT","PC_GDP","A","2003",14.406,
"SWE","TAXINCOME","TOT","PC_GDP","A","2004",14.513,
"SWE","TAXINCOME","TOT","PC_GDP","A","2005",14.708,
"SWE","TAXINCOME","TOT","PC_GDP","A","2006",14.647,
"SWE","TAXINCOME","TOT","PC_GDP","A","2007",13.884,
"SWE","TAXINCOME","TOT","PC_GDP","A","2008",13.096,
"SWE","TAXINCOME","TOT","PC_GDP","A","2009",12.691,
"SWE","TAXINCOME","TOT","PC_GDP","A","2010",12.043,
"SWE","TAXINCOME","TOT","PC_GDP","A","2011",11.702,
"SWE","TAXINCOME","TOT","PC_GDP","A","2012",11.931,
"SWE","TAXINCOME","TOT","PC_GDP","A","2013",12.177,
"SWE","TAXINCOME","TOT","PC_GDP","A","2014",12.179,
"SWE","TAXINCOME","TOT","PC_GDP","A","2015",12.522,
"SWE","TAXINCOME","TOT","PC_GDP","A","2016",13.131,
"SWE","TAXINCOME","TOT","PC_GDP","A","2017",13.141,
"CHE","TAXINCOME","TOT","PC_GDP","A","1965",5.508,
"CHE","TAXINCOME","TOT","PC_GDP","A","1966",6.028,
"CHE","TAXINCOME","TOT","PC_GDP","A","1967",6.046,
"CHE","TAXINCOME","TOT","PC_GDP","A","1968",6.383,
"CHE","TAXINCOME","TOT","PC_GDP","A","1969",6.61,
"CHE","TAXINCOME","TOT","PC_GDP","A","1970",6.477,
"CHE","TAXINCOME","TOT","PC_GDP","A","1971",6.466,
"CHE","TAXINCOME","TOT","PC_GDP","A","1972",6.574,
"CHE","TAXINCOME","TOT","PC_GDP","A","1973",7.263,
"CHE","TAXINCOME","TOT","PC_GDP","A","1974",7.824,
"CHE","TAXINCOME","TOT","PC_GDP","A","1975",8.807,
"CHE","TAXINCOME","TOT","PC_GDP","A","1976",9.53,
"CHE","TAXINCOME","TOT","PC_GDP","A","1977",9.491,
"CHE","TAXINCOME","TOT","PC_GDP","A","1978",9.366,
"CHE","TAXINCOME","TOT","PC_GDP","A","1979",9.112,
"CHE","TAXINCOME","TOT","PC_GDP","A","1980",9.054,
"CHE","TAXINCOME","TOT","PC_GDP","A","1981",9.143,
"CHE","TAXINCOME","TOT","PC_GDP","A","1982",9.315,
"CHE","TAXINCOME","TOT","PC_GDP","A","1983",9.496,
"CHE","TAXINCOME","TOT","PC_GDP","A","1984",9.861,
"CHE","TAXINCOME","TOT","PC_GDP","A","1985",9.345,
"CHE","TAXINCOME","TOT","PC_GDP","A","1986",9.731,
"CHE","TAXINCOME","TOT","PC_GDP","A","1987",9.365,
"CHE","TAXINCOME","TOT","PC_GDP","A","1988",9.499,
"CHE","TAXINCOME","TOT","PC_GDP","A","1989",9.089,
"CHE","TAXINCOME","TOT","PC_GDP","A","1990",7.723,
"CHE","TAXINCOME","TOT","PC_GDP","A","1991",7.873,
"CHE","TAXINCOME","TOT","PC_GDP","A","1992",8.298,
"CHE","TAXINCOME","TOT","PC_GDP","A","1993",8.649,
"CHE","TAXINCOME","TOT","PC_GDP","A","1994",8.774,
"CHE","TAXINCOME","TOT","PC_GDP","A","1995",8.613,
"CHE","TAXINCOME","TOT","PC_GDP","A","1996",8.74,
"CHE","TAXINCOME","TOT","PC_GDP","A","1997",8.566,
"CHE","TAXINCOME","TOT","PC_GDP","A","1998",8.254,
"CHE","TAXINCOME","TOT","PC_GDP","A","1999",8.444,
"CHE","TAXINCOME","TOT","PC_GDP","A","2000",8.174,
"CHE","TAXINCOME","TOT","PC_GDP","A","2001",8.351,
"CHE","TAXINCOME","TOT","PC_GDP","A","2002",8.808,
"CHE","TAXINCOME","TOT","PC_GDP","A","2003",8.799,
"CHE","TAXINCOME","TOT","PC_GDP","A","2004",8.652,
"CHE","TAXINCOME","TOT","PC_GDP","A","2005",8.644,
"CHE","TAXINCOME","TOT","PC_GDP","A","2006",8.289,
"CHE","TAXINCOME","TOT","PC_GDP","A","2007",8.256,
"CHE","TAXINCOME","TOT","PC_GDP","A","2008",8.194,
"CHE","TAXINCOME","TOT","PC_GDP","A","2009",8.596,
"CHE","TAXINCOME","TOT","PC_GDP","A","2010",8.425,
"CHE","TAXINCOME","TOT","PC_GDP","A","2011",8.348,
"CHE","TAXINCOME","TOT","PC_GDP","A","2012",8.437,
"CHE","TAXINCOME","TOT","PC_GDP","A","2013",8.346,
"CHE","TAXINCOME","TOT","PC_GDP","A","2014",8.294,
"CHE","TAXINCOME","TOT","PC_GDP","A","2015",8.549,
"CHE","TAXINCOME","TOT","PC_GDP","A","2016",8.615,
"CHE","TAXINCOME","TOT","PC_GDP","A","2017",8.741,
"TUR","TAXINCOME","TOT","PC_GDP","A","1965",2.617,
"TUR","TAXINCOME","TOT","PC_GDP","A","1966",2.715,
"TUR","TAXINCOME","TOT","PC_GDP","A","1967",2.923,
"TUR","TAXINCOME","TOT","PC_GDP","A","1968",2.945,
"TUR","TAXINCOME","TOT","PC_GDP","A","1969",3.086,
"TUR","TAXINCOME","TOT","PC_GDP","A","1970",2.449,
